Student ID,Age,Grade,School,Q1,Q1_Response Time Score,Q2,Q2_Response Time Score,Q3,Q3_Response Time Score,Q4,Q4_Response Time Score,Q5,Q5_Response Time Score,Q6,Q6_Response Time Score,Q7,Q7_Response Time Score,Q8,Q8_Response Time Score,Q9,Q9_Response Time Score,Q10,Q10_Response Time Score,Q11,Q11_Response Time Score,Q12,Q12_Response Time Score,Q13,Q13_Response Time Score,Q14,Q14_Response Time Score,Q15,Q15_Response Time Score,Q16,Q16_Response Time Score,Q17,Q17_Response Time Score,Q18,Q18_Response Time Score,Q19,Q19_Response Time Score,Q20,Q20_Response Time Score,Q21,Q21_Response Time Score,Q22,Q22_Response Time Score,Q23,Q23_Response Time Score,Q24,Q24_Response Time Score,Q1_Time,Q1_Time by Grade,Q2_Time,Q2_Time by Grade,Q3_Time,Q3_Time by Grade,Q4_Time,Q4_Time by Grade,Q5_Time,Q5_Time by Grade,Q6_Time,Q6_Time by Grade,Q7_Time,Q7_Time by Grade,Q8_Time,Q8_Time by Grade,Q9_Time,Q9_Time by Grade,Q10_Time,Q10_Time by Grade,Q11_Time,Q11_Time by Grade,Q12_Time,Q12_Time by Grade,Q13_Time,Q13_Time by Grade,Q14_Time,Q14_Time by Grade,Q15_Time,Q15_Time by Grade,Q16_Time,Q16_Time by Grade,Q17_Time,Q17_Time by Grade,Q18_Time,Q18_Time by Grade,Q19_Time,Q19_Time by Grade,Q20_Time,Q20_Time by Grade,Q21_Time,Q21_Time by Grade,Q22_Time,Q22_Time by Grade,Q23_Time,Q23_Time by Grade,Q24_Time,Q24_Time by Grade,How much did the student enjoy the activity,How is the student feeling,Total Score,Was your child's birth weight considered very low (3 pounds or less)?,Was your child born prematurely (before 37 weeks)?,Any birth complications or known birth defects?,Is there a family history (parent/sibling) of significant difficulty with mathematics or diagnosed dyscalculia?,Do you think your child particularly struggles in mathematics?,"Performance in Math
(original grades)","Performance in Math
(derived grades)","Performance in Other Subjects
(original grades)","Performance in Other Subjects
(derived grades)",Do you think the child struggles specifically in Math?
1185,9,1,AL-BAYAN,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,-1,0,0,1,-1,1,-1,0,-1,1,0,0,-1,1,0,49.46,Average,37.61,Average,11.18,Average,10.22,Average,27.88,Slightly Above Avg,21.01,Slightly Above Avg,15.64,Average,8.5,Average,14.9,Slightly Above Avg,8.02,Average,4.8,Slightly Below Avg,19.15,Slightly Below Avg,9.4,Slightly Below Avg,55.76,Average,70.14,Slightly Above Avg,9.53,Slightly Below Avg,81.7,Way Above Avg,13.51,Average,173.22,Way Above Avg,158.8,Way Above Avg,202.79,Way Above Avg,18.57,Average,22.5,Way Above Avg,44.64,Average,1,2,10,No,No,No,No,No,73.33%,Above Average,52.00%,Average,No
1186,8,3,AL-BAYAN,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,0,25.28,Slightly Above Avg,7.81,Slightly Below Avg,6.84,Average,7.93,Average,4.86,Slightly Below Avg,6.47,Average,5.89,Average,13.12,Way Above Avg,6.75,Average,7.91,Average,17.91,Way Above Avg,9.71,Way Below Avg,21.18,Average,18.09,Average,19.26,Average,7.13,Slightly Below Avg,12.17,Slightly Below Avg,11.68,Average,19.45,Average,28.75,Slightly Above Avg,58.48,Slightly Above Avg,6.11,Slightly Below Avg,23.98,Way Above Avg,16.91,Slightly Below Avg,1,1,8,No,No,No,No,No,Meeting Class Benchmarks,Good,Meeting Class Benchmarks,Good,No
1205,9,1,AL-BAYAN,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0.5,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,26.65,Average,45.52,Slightly Above Avg,11.32,Average,6.08,Slightly Below Avg,7.58,Slightly Below Avg,8.19,Average,8.07,Average,13.86,Slightly Above Avg,10.3,Average,13.34,Average,11.32,Slightly Above Avg,20.4,Slightly Below Avg,23.07,Average,71.88,Slightly Above Avg,76.8,Slightly Above Avg,10.98,Average,21.34,Average,9.05,Slightly Below Avg,92.17,Slightly Above Avg,24.92,Slightly Below Avg,38.1,Average,6.42,Way Below Avg,7.86,Slightly Below Avg,46.54,Average,1,2,17.5,No,No,No,No,No,75.00%,Good,85.00%,Good,No
1213,9,1,AL-BAYAN,1,0,1,0,1,-1,1,-1,1,0,0,0,0,-1,0,-1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-1,1,-1,1,-1,1,0,52.49,Average,40.99,Slightly Above Avg,47.47,Way Above Avg,52.66,Way Above Avg,25.81,Slightly Above Avg,22.25,Slightly Above Avg,31.14,Way Above Avg,24.8,Way Above Avg,12.17,Slightly Above Avg,9.21,Average,9.7,Average,55.18,Average,56.55,Slightly Above Avg,55.02,Average,55.62,Slightly Above Avg,24.62,Slightly Above Avg,48.03,Slightly Above Avg,49.67,Slightly Above Avg,66.81,Slightly Above Avg,62.16,Slightly Above Avg,161.29,Way Above Avg,57.09,Way Above Avg,21.7,Way Above Avg,67.87,Slightly Above Avg,1,1,8,No,No,No,No,No,75.00%,Good,50.00%,Average,No
1214,11,3,AL-BAYAN,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,-1,0,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-1,1,1,1,0,18.7,Average,14.29,Average,7.35,Average,6.97,Average,9.75,Average,14.79,Slightly Above Avg,10.41,Slightly Above Avg,7.48,Slightly Above Avg,13.38,Way Above Avg,8.78,Slightly Above Avg,6.23,Average,101.01,Way Above Avg,27.91,Slightly Above Avg,22.46,Average,21.49,Average,15.32,Average,9.17,Slightly Below Avg,9.67,Average,19.96,Average,23.56,Average,73.23,Slightly Above Avg,25.84,Way Above Avg,4.23,Way Below Avg,40.45,Slightly Above Avg,1,4,17,No,Not Sure,Not Sure,No,No,75.00%,Good,80.00%,Good,No
1215,9,2,AL-BAYAN,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,60.3,Slightly Above Avg,23.8,Average,7.98,Average,8.14,Average,7.54,Slightly Below Avg,5.33,Slightly Below Avg,5.18,Slightly Below Avg,8.78,Average,3.61,Way Below Avg,5.73,Slightly Below Avg,4.59,Slightly Below Avg,45.94,Average,17.95,Average,30.14,Average,17.83,Average,33.08,Slightly Above Avg,37.81,Slightly Above Avg,16.01,Average,22.84,Average,32.39,Average,41.45,Average,17.91,Slightly Above Avg,14.21,Slightly Above Avg,62.27,Slightly Above Avg,2,2,20,No,No,No,No,No,Meeting Class Benchmarks,Good,Meeting Class Benchmarks,Good,No
1234,11,3,AL-BAYAN,1,-1,0,-1,1,-1,1,-1,0,0,1,-1,0,-1,1,0,0,-1,1,-1,0,-1,0.5,0,1,0,1,-1,1,0,1,-1,1,0,1,0,1,-1,1,-1,0,-1,1,-1,1,0,1,-1,79.16,Way Above Avg,33.23,Way Above Avg,21.74,Way Above Avg,23.41,Way Above Avg,13.69,Slightly Above Avg,17.74,Way Above Avg,23.83,Way Above Avg,9.38,Slightly Above Avg,10.72,Way Above Avg,22.36,Way Above Avg,12.53,Way Above Avg,41.19,Slightly Above Avg,17.92,Average,133.16,Way Above Avg,20.76,Average,37.05,Way Above Avg,17.56,Average,31.5,Slightly Above Avg,43.48,Way Above Avg,86.48,Way Above Avg,129.16,Way Above Avg,18.81,Way Above Avg,10.81,Slightly Above Avg,63.75,Way Above Avg,1,2,1.5,,,,,,A,Good,A,Good,No
1242,10,3,AL-BAYAN,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,1,0,0,0,0,0,1,0,1,0,0,-1,0,-1,0,0,0,-1,0,0,0,-1,1,0,1,0,1,0,23.09,Slightly Above Avg,16,Average,6.02,Average,5.1,Slightly Below Avg,12.37,Slightly Above Avg,5.3,Slightly Below Avg,7.81,Average,7.22,Average,14.07,Way Above Avg,15.42,Way Above Avg,9.03,Slightly Above Avg,53.78,Slightly Above Avg,26.24,Slightly Above Avg,38.29,Slightly Above Avg,45.4,Slightly Above Avg,52.47,Way Above Avg,78.61,Way Above Avg,30.3,Slightly Above Avg,83.5,Way Above Avg,32.29,Slightly Above Avg,94.42,Way Above Avg,17.77,Slightly Above Avg,7.6,Average,31.9,Average,1,2,5,No,No,No,No,No,Meeting Class Benchmarks,Good,Meeting Class Benchmarks,Good,No
1244,8,2,AL-BAYAN,1,-1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-1,1,-1,1,-1,1,0,1,0,0,0,1,-1,1,0,1,0,1,0,0,-1,0,-1,1,0,1,0,1,-1,178.04,Way Above Avg,51.88,Slightly Above Avg,16.01,Slightly Above Avg,15.76,Slightly Above Avg,36.16,Slightly Above Avg,9.47,Average,16.02,Slightly Above Avg,12.39,Slightly Above Avg,14.75,Slightly Above Avg,29.33,Way Above Avg,85.15,Way Above Avg,101.44,Way Above Avg,58.79,Slightly Above Avg,56.96,Slightly Above Avg,40.11,Slightly Above Avg,63.64,Way Above Avg,33.99,Slightly Above Avg,45.71,Slightly Above Avg,59.49,Slightly Above Avg,101.48,Way Above Avg,123.21,Way Above Avg,29.94,Slightly Above Avg,17.84,Slightly Above Avg,130.44,Way Above Avg,1,1,9,,,,,,A,Good,A,Good,No
1262,11,2,AL-BAYAN,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,-1,0,-1,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,0,-1,1,0,0,-1,1,0,1,0,1,0,89.22,Slightly Above Avg,19.21,Average,9.54,Average,10.82,Slightly Above Avg,12.59,Average,8.33,Average,9.82,Average,11.84,Slightly Above Avg,9.4,Slightly Above Avg,27.94,Way Above Avg,29.42,Way Above Avg,30.2,Average,35.49,Average,87.96,Way Above Avg,27.13,Average,12.58,Average,12.69,Slightly Below Avg,25.51,Slightly Above Avg,77.94,Way Above Avg,41.67,Slightly Above Avg,143.09,Way Above Avg,20.47,Slightly Above Avg,9.26,Average,34.56,Average,1,1,13,,,,,No,Meeting Class Benchmarks,Good,Meeting Class Benchmarks,Good,No
1271,9,2,AL-BAYAN,1,0,0,0,1,0,1,0,1,0,1,-1,1,0,0,0,1,0,0,0,1,-1,0.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,20.97,Average,15.44,Average,13.4,Slightly Above Avg,7.49,Average,10.91,Average,48.58,Way Above Avg,7.96,Average,8.89,Average,7.8,Average,22.42,Slightly Above Avg,19.13,Way Above Avg,46.83,Average,42.24,Slightly Above Avg,22.69,Average,16.09,Slightly Below Avg,19.35,Average,21.71,Average,19.36,Average,34.98,Average,43.23,Slightly Above Avg,34.17,Average,24.88,Slightly Above Avg,14.63,Slightly Above Avg,66.9,Slightly Above Avg,1,1,13.5,No,No,No,No,No,75.00%,Good,65.00%,Above Average,No
1275,10,2,AL-BAYAN,1,0,1,0,1,0,1,0,0,0,1,-1,1,0,0,-1,1,0,0,-1,1,0,0,-1,0,0,1,0,0,0,0,-1,1,0,0,0,0,0,1,-1,0,0,1,0,1,0,1,0,101.26,Slightly Above Avg,36.47,Slightly Above Avg,9.09,Average,7.92,Average,33.58,Slightly Above Avg,32.53,Way Above Avg,9.65,Average,30.2,Way Above Avg,6.67,Average,32.65,Way Above Avg,16.3,Slightly Above Avg,114.74,Way Above Avg,18.13,Average,50.33,Slightly Above Avg,26.43,Average,89.66,Way Above Avg,36.05,Slightly Above Avg,37.63,Slightly Above Avg,20.03,Slightly Below Avg,124.87,Way Above Avg,102.34,Slightly Above Avg,12.38,Average,6.14,Slightly Below Avg,21.29,Slightly Below Avg,2,2,8,,,,,No,Meeting Class Benchmarks,Good,Meeting Class Benchmarks,Good,No
1282,7,1,AL-BAYAN,0,-1,1,-1,1,0,1,0,0,0,1,0,1,-1,1,-1,1,-1,1,0,1,0,1,0,1,-1,1,0,1,-1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,-1,1,0,213.1,Way Above Avg,81.45,Way Above Avg,25.01,Slightly Above Avg,25.62,Slightly Above Avg,25.39,Average,19.46,Slightly Above Avg,50.74,Way Above Avg,34.18,Way Above Avg,27.01,Way Above Avg,17.63,Slightly Above Avg,15.68,Slightly Above Avg,51.65,Average,94.92,Way Above Avg,46.34,Average,117.65,Way Above Avg,36.7,Slightly Above Avg,25.41,Average,45.11,Slightly Above Avg,46.31,Average,92.14,Slightly Above Avg,81.29,Slightly Above Avg,22.54,Slightly Above Avg,23.38,Way Above Avg,70.7,Slightly Above Avg,1,1,13,,,,,,A,Good,B,Above Average,No
1292,12,3,AL-BAYAN,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,8.92,Slightly Below Avg,12.9,Average,7.52,Average,4.02,Slightly Below Avg,6.38,Average,4.6,Slightly Below Avg,7.77,Average,8.47,Slightly Above Avg,13.79,Way Above Avg,6.58,Average,4.5,Average,47.19,Slightly Above Avg,7.7,Way Below Avg,35.93,Slightly Above Avg,9.57,Slightly Below Avg,8.1,Slightly Below Avg,11.53,Slightly Below Avg,3.92,Way Below Avg,14.52,Average,9.93,Way Below Avg,46.08,Slightly Above Avg,7.68,Average,5.73,Slightly Below Avg,36.81,Slightly Above Avg,1,2,25,No,No,No,No,Yes,B,Above Average,B,Above Average,No
1295,9,2,AL-BAYAN,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,1,-1,1,0,1,-1,0,0,1,0,1,-1,1,0,1,0,1,-1,1,-1,0,-1,1,0,1,-1,0,-1,1,0,1,0,1,0,80.65,Slightly Above Avg,53.85,Slightly Above Avg,18.8,Slightly Above Avg,15.62,Slightly Above Avg,25.54,Slightly Above Avg,22.66,Slightly Above Avg,47.66,Way Above Avg,29.02,Way Above Avg,14.34,Slightly Above Avg,33.59,Way Above Avg,13.97,Slightly Above Avg,80.71,Slightly Above Avg,89.98,Way Above Avg,29.44,Average,49.35,Slightly Above Avg,105.94,Way Above Avg,57.84,Way Above Avg,86.7,Way Above Avg,54.67,Slightly Above Avg,66.74,Way Above Avg,300.26,Way Above Avg,24.98,Slightly Above Avg,11.79,Average,57.07,Slightly Above Avg,4,4,12,,,,,No,Meeting Class Benchmarks,Good,Meeting Class Benchmarks,Good,No
1296,10,2,AL-BAYAN,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,30.94,Average,5.54,Way Below Avg,6.14,Slightly Below Avg,6.66,Average,9.83,Average,8.56,Average,5.16,Slightly Below Avg,3.5,Way Below Avg,3.24,Way Below Avg,3.44,Way Below Avg,2.94,Way Below Avg,4.8,Way Below Avg,4.23,Way Below Avg,20.27,Average,38.64,Slightly Above Avg,7.51,Slightly Below Avg,6.71,Way Below Avg,6.34,Way Below Avg,26.39,Average,35.26,Average,38.06,Average,8.19,Slightly Below Avg,6.69,Slightly Below Avg,40.09,Average,1,2,20,No,No,No,No,No,75.00%,Above Average,80.00%,Above Average,No
1299,8,1,AL-BAYAN,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-1,0,0,0,0,1,0,0,0,1,0,24.34,Average,30.11,Average,9.57,Average,9.94,Average,17.86,Average,13.17,Average,14.09,Average,10.02,Average,4.52,Slightly Below Avg,16.6,Slightly Above Avg,5.03,Slightly Below Avg,7.21,Way Below Avg,12.54,Slightly Below Avg,88.27,Slightly Above Avg,26.82,Average,12.14,Average,29.39,Slightly Above Avg,9.22,Slightly Below Avg,150.58,Way Above Avg,44.93,Average,41.73,Average,20.26,Slightly Above Avg,7.99,Slightly Below Avg,26.98,Slightly Below Avg,1,1,11,No,No,No,Not Sure,No,63.33%,Above Average,71.95%,Above Average,No
1316,8,3,AL-BAYAN,1,0,1,-1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.5,0,1,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,0,28.49,Slightly Above Avg,40.96,Way Above Avg,11.81,Slightly Above Avg,8.21,Average,8.78,Average,11.28,Slightly Above Avg,5.27,Slightly Below Avg,5.44,Average,4.66,Average,4.41,Slightly Below Avg,5.92,Average,8.31,Way Below Avg,27.11,Slightly Above Avg,49.7,Way Above Avg,24.18,Average,9.2,Slightly Below Avg,17.66,Average,9.14,Slightly Below Avg,25.58,Slightly Above Avg,36.91,Slightly Above Avg,35.27,Average,8.08,Average,18.76,Way Above Avg,30.45,Average,1,2,7.5,No,No,No,No,No,62.86%,Above Average,68.85%,Above Average,No
1334,9,2,AL-BAYAN,1,0,1,0,1,0,1,0,1,0,1,0,1,-1,0,0,0,-1,1,0,1,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,-1,0,0,1,0,44.7,Slightly Above Avg,44.31,Slightly Above Avg,13.28,Slightly Above Avg,16.22,Slightly Above Avg,16.05,Average,20.98,Slightly Above Avg,27.58,Way Above Avg,15.81,Slightly Above Avg,21.39,Way Above Avg,11.26,Average,13.55,Slightly Above Avg,43.23,Average,53.25,Slightly Above Avg,49.11,Slightly Above Avg,33.43,Average,28.3,Slightly Above Avg,20.34,Average,7.44,Slightly Below Avg,80.81,Way Above Avg,19.89,Average,39.34,Average,30.52,Way Above Avg,9.77,Average,43.53,Average,1,4,8.5,No,No,No,No,No,65.71%,Above Average,69.97%,Above Average,No
220202,8,1,CITY_SCHOOL,1,0,0,0,1,0,1,0,1,-1,1,0,1,0,1,0,0,0,1,0,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,-1,26.71,Average,48.96,Slightly Above Avg,8.3,Slightly Below Avg,10.89,Average,51.53,Way Above Avg,21.63,Slightly Above Avg,14.74,Average,12.4,Slightly Above Avg,4.31,Slightly Below Avg,20.96,Slightly Above Avg,8.48,Average,126.34,Way Above Avg,56.96,Slightly Above Avg,23.26,Slightly Below Avg,29.54,Average,10.12,Slightly Below Avg,7.9,Way Below Avg,9.69,Average,74.04,Slightly Above Avg,27.59,Average,61.7,Average,6.11,Way Below Avg,9.08,Average,100.97,Way Above Avg,1,2,12,No,No,No,No,No,80.00%,Good,68.86%,Above Average,No
225785,9,3,NEWLANDS,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,-1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,11.36,Average,11.96,Average,3.99,Way Below Avg,8.71,Average,4.94,Slightly Below Avg,8.69,Average,10.62,Slightly Above Avg,4.45,Slightly Below Avg,5.89,Average,4.94,Average,3.65,Slightly Below Avg,21.85,Average,29.17,Slightly Above Avg,8.71,Way Below Avg,7.92,Way Below Avg,15.97,Average,46.22,Way Above Avg,27.46,Slightly Above Avg,14.6,Average,21.41,Average,18.77,Average,9.74,Average,7.44,Average,11.9,Way Below Avg,1,1,23,No,No,No,No,No,80.00%,Good,53.64%,Average,No
228279,,3,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,-1,1,0,1,0,0,0,1,0,1,0,1,0,15.62,Average,13.34,Average,8.88,Average,10.93,Slightly Above Avg,5.7,Average,8.4,Average,10.3,Slightly Above Avg,4.67,Average,4.82,Average,6.63,Average,5.56,Average,14.55,Slightly Below Avg,16.02,Average,7.08,Way Below Avg,13.41,Average,20.18,Slightly Above Avg,9.94,Slightly Below Avg,45.64,Way Above Avg,14.96,Average,15.72,Average,18.26,Slightly Below Avg,7.6,Average,6.07,Slightly Below Avg,20.91,Average,1,1,20,,,,,,Average,Average,Above Average,Above Average,No
229398,,3,TNS_Gulberg,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,-1,0,0,1,0,1,-1,1,-1,0,-1,1,0,1,0,0,0,13.17,Average,9.46,Slightly Below Avg,9.34,Slightly Above Avg,5.44,Average,4.34,Slightly Below Avg,4.4,Slightly Below Avg,7.43,Average,6.41,Average,4.93,Average,5.15,Average,4.62,Average,17.93,Average,7.77,Way Below Avg,12.01,Slightly Below Avg,12.48,Slightly Below Avg,11.22,Average,35.43,Slightly Above Avg,10.92,Average,11.9,Slightly Below Avg,15.94,Average,36.61,Average,48.74,Way Above Avg,7.27,Average,16.32,Slightly Below Avg,2,3,16,,,,,,Average,Average,Average,Average,No
229535,,3,TNS_Gulberg,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,-1,1,0,1,1,0,0,1,0,1,0,1,0,10.92,Average,5.01,Way Below Avg,4.72,Slightly Below Avg,4.8,Slightly Below Avg,5.1,Slightly Below Avg,6.57,Average,4.92,Slightly Below Avg,3.86,Slightly Below Avg,4.21,Slightly Below Avg,5.09,Average,5.47,Average,22.57,Average,11.26,Slightly Below Avg,6.38,Way Below Avg,23.16,Average,5.24,Way Below Avg,25.43,Slightly Above Avg,66.04,Way Above Avg,20.48,Average,10.5,Way Below Avg,11.83,Way Below Avg,5.22,Slightly Below Avg,6.14,Slightly Below Avg,31.58,Average,3,2,24,,,,,,Average,Average,Average,Average,No
229599,,3,TNS_Gulberg,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,8.66,Slightly Below Avg,7.43,Way Below Avg,4.69,Slightly Below Avg,4.07,Slightly Below Avg,4.53,Slightly Below Avg,3.52,Way Below Avg,8.83,Slightly Above Avg,4.67,Average,7.9,Slightly Above Avg,5.07,Average,4.16,Slightly Below Avg,13.33,Slightly Below Avg,27.72,Slightly Above Avg,9.53,Slightly Below Avg,8.31,Way Below Avg,6.53,Slightly Below Avg,8.31,Way Below Avg,19.66,Slightly Above Avg,10.68,Way Below Avg,10.48,Way Below Avg,16.11,Slightly Below Avg,5.76,Slightly Below Avg,8.68,Average,23.98,Average,3,3,27,,,,,,Average,Average,Good,Good,No
233911,,3,TNS_Gulberg,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,10.24,Slightly Below Avg,14.63,Average,4.66,Slightly Below Avg,3.62,Way Below Avg,5.17,Slightly Below Avg,5.09,Slightly Below Avg,7.3,Average,4.67,Average,5.07,Average,14.61,Way Above Avg,4.89,Average,15,Slightly Below Avg,14.72,Average,6.44,Way Below Avg,6.47,Way Below Avg,7.2,Slightly Below Avg,26.25,Slightly Above Avg,25.36,Slightly Above Avg,13,Slightly Below Avg,12.32,Slightly Below Avg,18.75,Average,6.31,Slightly Below Avg,7.21,Average,25.07,Average,1,1,23,,,,,,Average,Average,Average,Average,No
238729,,2,TNS_Gulberg,1,-1,1,0,1,0,1,-1,1,0,1,-1,0,-1,1,0,1,-1,1,0,1,0,1,0,0.5,0,1,0,1,0,1,-1,0,0,1,0,1,-1,1,1,0,0,1,0,1,1,1,0,196.4,Way Above Avg,25.9,Average,10.83,Average,16.95,Way Above Avg,21.23,Slightly Above Avg,46.36,Way Above Avg,37.08,Way Above Avg,6.92,Average,31.77,Way Above Avg,10.35,Average,7.04,Average,62.13,Slightly Above Avg,46.05,Slightly Above Avg,38.54,Average,20.24,Average,55.53,Way Above Avg,10.24,Slightly Below Avg,16.28,Average,167.16,Way Above Avg,10.33,Way Below Avg,104.69,Slightly Above Avg,7.65,Slightly Below Avg,4.21,Way Below Avg,72.23,Slightly Above Avg,2,2,15.5,,,,,,Average,Average,Good,Good,No
239266,8.8,3,NEWLANDS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,18.52,Average,26,Slightly Above Avg,4.87,Slightly Below Avg,6.74,Average,8.72,Average,5.5,Average,9.1,Slightly Above Avg,7.44,Slightly Above Avg,9.56,Slightly Above Avg,12.56,Slightly Above Avg,8.82,Slightly Above Avg,33.93,Slightly Above Avg,29.55,Slightly Above Avg,20.01,Average,43.22,Slightly Above Avg,5.14,Way Below Avg,26.27,Slightly Above Avg,16.7,Average,32.02,Slightly Above Avg,16.25,Average,33.22,Average,7.86,Average,8.14,Average,25.85,Average,1,2,23,No,No,No,No,No,80.00%,Good,85.00%,Good,No
239382,7.11,3,NEWLANDS,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-1,1,0,0,0,0,-1,0,0,1,0,1,0,1,0,17.58,Average,15.41,Average,9.27,Slightly Above Avg,3.89,Slightly Below Avg,9.54,Average,6.46,Average,5.49,Average,4.83,Average,6.1,Average,9.22,Slightly Above Avg,5.88,Average,29.72,Average,33.52,Slightly Above Avg,19.69,Average,11.32,Slightly Below Avg,10.51,Average,53.97,Way Above Avg,10.3,Average,22.7,Average,43.76,Way Above Avg,43.05,Slightly Above Avg,7.02,Average,5.99,Slightly Below Avg,18.52,Slightly Below Avg,1,1,17,No,No,No,No,No,83.33%,Good,79.52%,Good,No
242048,,3,TNS_Gulberg,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.5,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,-1,1,0,14.98,Average,10.33,Slightly Below Avg,13.14,Slightly Above Avg,10.31,Slightly Above Avg,14.32,Slightly Above Avg,6.85,Average,8.25,Average,6.53,Average,6.6,Average,7.07,Average,5.63,Average,18.16,Average,26.62,Slightly Above Avg,15.86,Average,36.22,Slightly Above Avg,6.34,Slightly Below Avg,6.2,Way Below Avg,5.12,Way Below Avg,18.67,Average,15.57,Average,12.73,Way Below Avg,14.05,Slightly Above Avg,16.73,Way Above Avg,54.62,Slightly Above Avg,1,1,19.5,,,,,,Average,Average,Average,Average,No
246266,,3,TNS_Gulberg,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-1,0,0,1,0,18.34,Average,13.8,Average,5.1,Slightly Below Avg,4.36,Slightly Below Avg,8.77,Average,4.53,Slightly Below Avg,4.4,Slightly Below Avg,9.74,Slightly Above Avg,4.98,Average,4.62,Slightly Below Avg,6.6,Average,6.05,Way Below Avg,4.82,Way Below Avg,12.15,Slightly Below Avg,13.38,Average,26.47,Slightly Above Avg,11.96,Slightly Below Avg,16.32,Average,14.13,Slightly Below Avg,17.46,Average,25.99,Average,20,Way Above Avg,7.05,Average,41.2,Slightly Above Avg,1,2,10,,,,,,Average,Average,Average,Average,No
